3753
2533
3922
2169
4603
1577
476
1598
901
5112
3903
1779
3225
4906
2648
4433
3367
5135
2164
3276
5632
5665
5244
817
3692
3800
2855
2244
2461
5692
5824
2657
4659
1237
2327
1584
1711
4379
1360
3146
4985
1966
4874
810
3093
5813
6077
3027
3907
3227
3120
1782
1211
5525
2324
2162
1723
457
3032
6136
3876
2487
619
1582
4937
4672
3849
397
1374
3744
1053
5196
785
2753
4785
3644
2196
1666
1911
2881
2618
2600
4383
768
4664
3287
2991
4359
3404
3840
3717
2167
5565
6004
5483
5753
5858
117
4579
2751
3005
1747
4942
5110
4678
4610
2703
2110
4770
4698
3461
3379
3006
154
4449
2488
4741
1629
5262
910
2480
3398
5215
2949
380
800
645
5369
152
2207
2130
4710
220
465
3626
2605
3247
5157
1118
697
2126
1461
5743
4368
4955
5929
4605
1767
5063
281
977
905
3560
2874
829
4582
913
1022
4308
4423
3419
3935
2830
1905
103
5190
3018
5861
5671
53
4468
1130
937
3019
5426
3155
2008
3262
2210
3916
771
3416
1706
1238
5067
578
926
5933
505
3790
1504
4704
3530
1064
5960
5986
4962
4767
5879
2542
2602
4524
4699
342
1693
1586
3801
3718
1759
3089
2582
5104
4818
3538
2495
60
2463
5410
216
1557
5510
4450
2307
3645
1154
502
558
4231
181
6094
382
1778
1822
2342
5145
227
119
5022
4939
2113
5209
4548
4044
1953
2900
1163
2138
3451
4080
5903
4803
5568
446
842
2356
5897
854
2909
2024
1492
2087
1786
4408
3435
4471
535
2069
1991
1501
908
5449
2051
3551
1615
1349
4519
1254
1114
76
1793
3522
57
4657
2956
5217
3471
566
5083
683
4635
1489
5953
5589
3970
314
2509
153
3902
801
1907
2239
2297
3321
4142
5078
1544
3787
4099
4932
2882
1470
3113
335
5227
5606
5514
1503
1113
242
2534
1936
2966
2233
1454
3174
2653
1932
2476
4179
2718
270
344
5460
1437
134
4303
4389
1213
1279
569
468
4871
750
1616
4149
4382
5258
3421
700
3862
3853
5507
1035
2206
3904
4973
5070
5815
2124
3186
5856
521
5283
2788
496
919
882
3792
4420
560
5267
4008
26
4116
4451
1096
2557
3151
4560
3793
5926
3536
2950
5951
1745
5320
3960
5947
526
5901
759
3464
5719
5740
5034
1702
4143
1338
2200
55
1336
386
1062
3673
1197
178
420
4813
4295
3691
4025
2670
1394
2405
5559
1818
745
5447
5852
6025
1573
5345
3407
722
4197
1034
4690
1690
2908
2668
3777
1270
2831
4124
234
2497
