3753
2533
3483
622
6044
3759
1442
4242
5952
2626
2544
815
3473
5329
1602
2344
5551
1970
5957
2786
2541
1000
1449
3869
5766
1097
4182
2869
2408
4810
4508
2576
928
1361
3683
3229
1072
5545
3739
850
4129
3835
4676
3758
4776
4135
5592
3255
767
3723
403
4221
573
2885
4367
5362
5887
3318
3695
1799
282
3766
5268
349
3556
5066
726
359
1152
807
4378
613
2129
3562
51
2044
3568
1784
4757
64
253
2311
3053
1623
4345
1703
515
2677
4462
5537
2628
466
659
4799
5985
5437
606
4424
2894
4314
121
524
2779
1733
1466
35
4570
2804
2911
5548
487
4236
80
2212
4087
4535
2901
3578
2840
5194
3841
4332
1090
2962
2330
3310
1920
4602
1828
5767
3328
1866
5137
2691
3430
3078
1839
1662
689
3381
1651
4667
5727
5231
409
407
1481
4188
4373
292
684
2354
5052
137
2175
1964
1708
4708
2564
3448
3391
4994
691
5311
3662
1485
3149
2256
1640
4665
2936
5650
1411
4682
447
4694
5612
4904
1236
2545
7
3092
4224
1004
1009
3959
1780
4947
1093
107
2182
3600
132
4074
3302
1720
5047
4412
4970
2032
5472
3309
498
3330
5775
1103
100
4893
13
4211
2464
5683
123
2276
5434
4736
4950
4340
4422
3657
4238
4
5113
5690
5898
5841
540
5793
4851
5890
5846
5864
597
3388
5965
2366
4890
4059
5991
1663
1092
1755
1810
443
849
1889
3105
4595
3426
1261
4800
5605
4636
4299
2287
4109
2394
4725
1391
1207
1293
2810
5144
1414
4640
748
5787
2132
3181
404
6012
4542
2645
2097
1794
1520
2413
5955
643
830
2550
3115
341
3506
5391
3202
201
5680
5971
4032
5720
1671
3293
2814
999
5334
5058
5355
1386
704
4735
4105
4868
2151
3897
4502
5940
4165
2376
2614
1601
1445
179
2145
1588
593
5055
5908
4807
3010
109
4047
5463
87
260
2285
4293
3953
61
3860
2868
1034
4197
722
3407
5345
6025
1573
5852
5447
745
1690
2908
2668
3777
1270
2831
4124
234
2497
99
2571
2417
400
5236
4172
985
2484
1606
5219
5805
2877
2616
766
3126
2482
4002
4629
2199
5477
3297
958
2249
5467
6091
1322
1770
149
1633
3842
927
40
1469
4415
5930
2419
4372
4025
2670
3691
4813
4295
420
178
1197
3673
1062
386
1336
55
1262
1268
4633
713
4927
1609
6023
1513
2086
1549
4875
4573
3206
868
5239
5282
4527
4175
4638
3191
5069
5375
1781
81
2853
1182
4279
1764
2538
2221
1409
1957
5253
1123
2215
1338
